Years,predicted_mean,% Change
2018,978.0,
2019,663.2472176299326,-32.18331108078398
2020,793.4102622356661,19.625117323652262
2021,438.8905593112394,-44.68302463412353
2024,728.779103203833,66.05030291549723
2025,728.5690374497754,-0.02882433828496067
2026,728.5690374497754,0.0
2027,728.5690374497754,0.0
2028,728.5690374497754,0.0
2029,728.5690374497754,0.0
2030,728.5690374497754,0.0
2031,728.5690374497754,0.0
2032,728.5690374497754,0.0
2033,728.5690374497754,0.0
2034,728.5690374497754,0.0
2035,728.5690374497754,0.0
2036,728.5690374497754,0.0
2037,728.5690374497754,0.0
2038,728.5690374497754,0.0
2039,728.5690374497754,0.0
2040,728.5690374497754,0.0
2041,728.5690374497754,0.0
2042,728.5690374497754,0.0
2043,728.5690374497754,0.0
2044,728.5690374497754,0.0
2045,728.5690374497754,0.0
2046,728.5690374497754,0.0
2047,728.5690374497754,0.0
2048,728.5690374497754,0.0
2049,728.5690374497754,0.0
2050,728.5690374497754,0.0
2051,728.5690374497754,0.0
2052,728.5690374497754,0.0
2053,728.5690374497754,0.0
2054,728.5690374497754,0.0
2055,728.5690374497754,0.0
2056,728.5690374497754,0.0
2057,728.5690374497754,0.0
2058,728.5690374497754,0.0
2059,728.5690374497754,0.0
2060,728.5690374497754,0.0
2061,728.5690374497754,0.0
2062,728.5690374497754,0.0
2063,728.5690374497754,0.0
2064,728.5690374497754,0.0
2065,728.5690374497754,0.0
2066,728.5690374497754,0.0
2067,728.5690374497754,0.0
2068,728.5690374497754,0.0
2069,728.5690374497754,0.0
2070,728.5690374497754,0.0
2071,728.5690374497754,0.0
2072,728.5690374497754,0.0
2073,728.5690374497754,0.0
2074,728.5690374497754,0.0
2075,728.5690374497754,0.0
2076,728.5690374497754,0.0
2077,728.5690374497754,0.0
2078,728.5690374497754,0.0
2079,728.5690374497754,0.0
2080,728.5690374497754,0.0
2081,728.5690374497754,0.0
2082,728.5690374497754,0.0
2083,728.5690374497754,0.0
2084,728.5690374497754,0.0
2085,728.5690374497754,0.0
2086,728.5690374497754,0.0
2087,728.5690374497754,0.0
2088,728.5690374497754,0.0
2089,728.5690374497754,0.0
2090,728.5690374497754,0.0
2091,728.5690374497754,0.0
2092,728.5690374497754,0.0
2093,728.5690374497754,0.0
2094,728.5690374497754,0.0
2095,728.5690374497754,0.0
2096,728.5690374497754,0.0
2097,728.5690374497754,0.0
2098,728.5690374497754,0.0
2099,728.5690374497754,0.0
2100,728.5690374497754,0.0
2101,728.5690374497754,0.0
2102,728.5690374497754,0.0
2103,728.5690374497754,0.0
2104,728.5690374497754,0.0
2105,728.5690374497754,0.0
2106,728.5690374497754,0.0
2107,728.5690374497754,0.0
2108,728.5690374497754,0.0
2109,728.5690374497754,0.0
2110,728.5690374497754,0.0
2111,728.5690374497754,0.0
2112,728.5690374497754,0.0
2113,728.5690374497754,0.0
2114,728.5690374497754,0.0
2115,728.5690374497754,0.0
2116,728.5690374497754,0.0
2117,728.5690374497754,0.0
2118,728.5690374497754,0.0
2119,728.5690374497754,0.0
2120,728.5690374497754,0.0
2121,728.5690374497754,0.0
2122,728.5690374497754,0.0
2123,728.5690374497754,0.0
2124,728.5690374497754,0.0
2125,728.5690374497754,0.0
2126,728.5690374497754,0.0
2127,728.5690374497754,0.0
2128,728.5690374497754,0.0
2129,728.5690374497754,0.0
2130,728.5690374497754,0.0
2131,728.5690374497754,0.0
2132,728.5690374497754,0.0
2133,728.5690374497754,0.0
2134,728.5690374497754,0.0
2135,728.5690374497754,0.0
2136,728.5690374497754,0.0
2137,728.5690374497754,0.0
2138,728.5690374497754,0.0
2139,728.5690374497754,0.0
2140,728.5690374497754,0.0
2141,728.5690374497754,0.0
2142,728.5690374497754,0.0
2143,728.5690374497754,0.0
2144,728.5690374497754,0.0
2145,728.5690374497754,0.0
2146,728.5690374497754,0.0
2147,728.5690374497754,0.0
2148,728.5690374497754,0.0
2149,728.5690374497754,0.0
2150,728.5690374497754,0.0
2151,728.5690374497754,0.0
2152,728.5690374497754,0.0
2153,728.5690374497754,0.0
2154,728.5690374497754,0.0
2155,728.5690374497754,0.0
2156,728.5690374497754,0.0
2157,728.5690374497754,0.0
2158,728.5690374497754,0.0
2159,728.5690374497754,0.0
2160,728.5690374497754,0.0
2161,728.5690374497754,0.0
2162,728.5690374497754,0.0
2163,728.5690374497754,0.0
2164,728.5690374497754,0.0
2165,728.5690374497754,0.0
2166,728.5690374497754,0.0
2167,728.5690374497754,0.0
2168,728.5690374497754,0.0
2169,728.5690374497754,0.0
2170,728.5690374497754,0.0
2171,728.5690374497754,0.0
2172,728.5690374497754,0.0
2173,728.5690374497754,0.0
2174,728.5690374497754,0.0
2175,728.5690374497754,0.0
2176,728.5690374497754,0.0
2177,728.5690374497754,0.0
2178,728.5690374497754,0.0
2179,728.5690374497754,0.0
2180,728.5690374497754,0.0
2181,728.5690374497754,0.0
2182,728.5690374497754,0.0
2183,728.5690374497754,0.0
2184,728.5690374497754,0.0
2185,728.5690374497754,0.0
2186,728.5690374497754,0.0
2187,728.5690374497754,0.0
2188,728.5690374497754,0.0
2189,728.5690374497754,0.0
2190,728.5690374497754,0.0
2191,728.5690374497754,0.0
2192,728.5690374497754,0.0
2193,728.5690374497754,0.0
2194,728.5690374497754,0.0
2195,728.5690374497754,0.0
2196,728.5690374497754,0.0
2197,728.5690374497754,0.0
2198,728.5690374497754,0.0
2199,728.5690374497754,0.0
2200,728.5690374497754,0.0
2201,728.5690374497754,0.0
2202,728.5690374497754,0.0
2203,728.5690374497754,0.0
2204,728.5690374497754,0.0
2205,728.5690374497754,0.0
2206,728.5690374497754,0.0
2207,728.5690374497754,0.0
2208,728.5690374497754,0.0
2209,728.5690374497754,0.0
2210,728.5690374497754,0.0
2211,728.5690374497754,0.0
2212,728.5690374497754,0.0
2213,728.5690374497754,0.0
2214,728.5690374497754,0.0
2215,728.5690374497754,0.0
2216,728.5690374497754,0.0
2217,728.5690374497754,0.0
2218,728.5690374497754,0.0
2219,728.5690374497754,0.0
2220,728.5690374497754,0.0
2221,728.5690374497754,0.0
2222,728.5690374497754,0.0
2223,728.5690374497754,0.0
2224,728.5690374497754,0.0
2225,728.5690374497754,0.0
2226,728.5690374497754,0.0
2227,728.5690374497754,0.0
2228,728.5690374497754,0.0
2229,728.5690374497754,0.0
2230,728.5690374497754,0.0
2231,728.5690374497754,0.0
2232,728.5690374497754,0.0
2233,728.5690374497754,0.0
2234,728.5690374497754,0.0
2235,728.5690374497754,0.0
2236,728.5690374497754,0.0
2237,728.5690374497754,0.0
2238,728.5690374497754,0.0
2239,728.5690374497754,0.0
2240,728.5690374497754,0.0
2241,728.5690374497754,0.0
2242,728.5690374497754,0.0
2243,728.5690374497754,0.0
2244,728.5690374497754,0.0
2245,728.5690374497754,0.0
2246,728.5690374497754,0.0
2247,728.5690374497754,0.0
2248,728.5690374497754,0.0
2249,728.5690374497754,0.0
2250,728.5690374497754,0.0
2251,728.5690374497754,0.0
2252,728.5690374497754,0.0
2253,728.5690374497754,0.0
2254,728.5690374497754,0.0
2255,728.5690374497754,0.0
2256,728.5690374497754,0.0
2257,728.5690374497754,0.0
2258,728.5690374497754,0.0
2259,728.5690374497754,0.0
2260,728.5690374497754,0.0
2261,728.5690374497754,0.0
2262,728.5690374497754,0.0
2263,728.5690374497754,0.0
2264,728.5690374497754,0.0
2265,728.5690374497754,0.0
2266,728.5690374497754,0.0
2267,728.5690374497754,0.0
2268,728.5690374497754,0.0
2269,728.5690374497754,0.0
2270,728.5690374497754,0.0
2271,728.5690374497754,0.0
2272,728.5690374497754,0.0
2273,728.5690374497754,0.0
2274,728.5690374497754,0.0
2275,728.5690374497754,0.0
2276,728.5690374497754,0.0
2277,728.5690374497754,0.0
2278,728.5690374497754,0.0
2279,728.5690374497754,0.0
2280,728.5690374497754,0.0
2281,728.5690374497754,0.0
2282,728.5690374497754,0.0
2283,728.5690374497754,0.0
2284,728.5690374497754,0.0
2285,728.5690374497754,0.0
2286,728.5690374497754,0.0
2287,728.5690374497754,0.0
2288,728.5690374497754,0.0
2289,728.5690374497754,0.0
2290,728.5690374497754,0.0
2291,728.5690374497754,0.0
2292,728.5690374497754,0.0
2293,728.5690374497754,0.0
2294,728.5690374497754,0.0
2295,728.5690374497754,0.0
2296,728.5690374497754,0.0
2297,728.5690374497754,0.0
2298,728.5690374497754,0.0
2299,728.5690374497754,0.0
2300,728.5690374497754,0.0
2301,728.5690374497754,0.0
2302,728.5690374497754,0.0
2303,728.5690374497754,0.0
2304,728.5690374497754,0.0
2305,728.5690374497754,0.0
2306,728.5690374497754,0.0
2307,728.5690374497754,0.0
2308,728.5690374497754,0.0
2309,728.5690374497754,0.0
2310,728.5690374497754,0.0
2311,728.5690374497754,0.0
2312,728.5690374497754,0.0
2313,728.5690374497754,0.0
2314,728.5690374497754,0.0
2315,728.5690374497754,0.0
2316,728.5690374497754,0.0
2317,728.5690374497754,0.0
2318,728.5690374497754,0.0
2319,728.5690374497754,0.0
2320,728.5690374497754,0.0
2321,728.5690374497754,0.0
2322,728.5690374497754,0.0
2323,728.5690374497754,0.0
2324,728.5690374497754,0.0
2325,728.5690374497754,0.0
2326,728.5690374497754,0.0
2327,728.5690374497754,0.0
2328,728.5690374497754,0.0
2329,728.5690374497754,0.0
2330,728.5690374497754,0.0
2331,728.5690374497754,0.0
2332,728.5690374497754,0.0
2333,728.5690374497754,0.0
2334,728.5690374497754,0.0
2335,728.5690374497754,0.0
2336,728.5690374497754,0.0
2337,728.5690374497754,0.0
2338,728.5690374497754,0.0
2339,728.5690374497754,0.0
2340,728.5690374497754,0.0
2341,728.5690374497754,0.0
2342,728.5690374497754,0.0
2343,728.5690374497754,0.0
2344,728.5690374497754,0.0
2345,728.5690374497754,0.0
2346,728.5690374497754,0.0
2347,728.5690374497754,0.0
2348,728.5690374497754,0.0
2349,728.5690374497754,0.0
2350,728.5690374497754,0.0
2351,728.5690374497754,0.0
2352,728.5690374497754,0.0
2353,728.5690374497754,0.0
2354,728.5690374497754,0.0
2355,728.5690374497754,0.0
2356,728.5690374497754,0.0
2357,728.5690374497754,0.0
2358,728.5690374497754,0.0
2359,728.5690374497754,0.0
2360,728.5690374497754,0.0
2361,728.5690374497754,0.0
2362,728.5690374497754,0.0
2363,728.5690374497754,0.0
2364,728.5690374497754,0.0
2365,728.5690374497754,0.0
2366,728.5690374497754,0.0
2367,728.5690374497754,0.0
2368,728.5690374497754,0.0
2369,728.5690374497754,0.0
2370,728.5690374497754,0.0
2371,728.5690374497754,0.0
2372,728.5690374497754,0.0
2373,728.5690374497754,0.0
2374,728.5690374497754,0.0
2375,728.5690374497754,0.0
2376,728.5690374497754,0.0
2377,728.5690374497754,0.0
2378,728.5690374497754,0.0
2379,728.5690374497754,0.0
