Years,predicted_mean,% Change
2018,2162.0,
2019,1.1144236974166042,-99.94845403804734
2020,0.5931311683932623,-46.776870433729435
2021,1.373364833956818,131.54487694132428
2022,0.6194106126327551,-54.89832000079953
2024,0.6104483513912755,-1.4469014670875913
2025,1.0402681820988262,70.41051543966765
2026,1.0402681820988262,0.0
2027,1.0402681820988262,0.0
2028,1.0402681820988262,0.0
2029,1.0402681820988262,0.0
2030,1.0402681820988262,0.0
2031,1.0402681820988262,0.0
2032,1.0402681820988262,0.0
2033,1.0402681820988262,0.0
