Years,predicted_mean,% Change
2018,14.0,
2019,0.0,-100.0
2020,0.0,
2021,0.0,
2024,0.11074107127586869,inf
2025,0.021268570356592097,-80.7943248954043
2026,0.021268570356592097,0.0
2027,0.021268570356592097,0.0
2028,0.021268570356592097,0.0
2029,0.021268570356592097,0.0
2030,0.021268570356592097,0.0
2031,0.021268570356592097,0.0
2032,0.02126857016082739,-9.204413009555878e-07
2033,0.021268570552356803,1.8408826241156362e-06
