Years,predicted_mean,% Change
2018,0.0,
2019,0.0,
2020,0.0,
2021,0.0,
2024,0.021770775307537155,inf
2025,0.03254301759921571,49.48028786071368
2026,0.03254301759921571,0.0
2027,0.03254301759921571,0.0
2028,0.03254301759921571,0.0
2029,0.03254301759921571,0.0
2030,0.03254301759921571,0.0
2031,0.03254301759921571,0.0
2032,0.03254301759921571,0.0
2033,0.03254301759921571,0.0
2034,0.03254301759921571,0.0
2035,0.03254301759921571,0.0
2036,0.03254301759921571,0.0
2037,0.03254301759921571,0.0
2038,0.03254301759921571,0.0
2039,0.03254301759921571,0.0
2040,0.03254301759921571,0.0
2041,0.03254301759921571,0.0
2042,0.03254301759921571,0.0
2043,0.03489117403515425,7.215546096115966
2044,0.030194861163277176,-13.45988778464534
2045,0.03254301759921571,7.776675717238768
2046,0.03254301759921571,0.0
2047,0.03254301759921571,0.0
2048,0.03254301759921571,0.0
2049,0.03254301759921571,0.0
2050,0.03254301759921571,0.0
2051,0.03254301759921571,0.0
2052,0.03254301759921571,0.0
2053,0.03254301759921571,0.0
2054,0.03254301759921571,0.0
2055,0.03254301759921571,0.0
2056,0.03254301759921571,0.0
2057,0.03254301759921571,0.0
2058,0.03254301759921571,0.0
2059,0.03254301759921571,0.0
2060,0.03254301759921571,0.0
2061,0.03254301759921571,0.0
2062,0.03254301759921571,0.0
2063,0.03256739373944923,0.07490436361410335
2064,0.03251864145898219,-0.14969659794417112
2065,0.03254301759921571,0.07496051230881928
2066,0.03254301759921571,0.0
2067,0.03254301759921571,0.0
2068,0.03254301759921571,0.0
2069,0.03254301759921571,0.0
2070,0.03254301759921571,0.0
2071,0.03254301759921571,0.0
2072,0.03254301759921571,0.0
2073,0.03254301759921571,0.0
2074,0.03254301759921571,0.0
2075,0.03254301759921571,0.0
2076,0.03254301759921571,0.0
2077,0.03254301759921571,0.0
2078,0.03254301759921571,0.0
2079,0.03254301759921571,0.0
2080,0.03254301759921571,0.0
2081,0.03254301759921571,0.0
2082,0.03254301759921571,0.0
2083,0.03254302973153785,3.728087631937882e-05
2084,0.03254300546689357,-7.456172482767087e-05
2085,0.03254301759921571,3.728089021937109e-05
2086,0.03254301759921571,0.0
2087,0.03254301759921571,0.0
2088,0.03254301759921571,0.0
2089,0.03254301759921571,0.0
2090,0.03254301759921571,0.0
2091,0.03254301759921571,0.0
2092,0.03254301759921571,0.0
2093,0.03254301759921571,0.0
2094,0.03254301759921571,0.0
2095,0.03254301759921571,0.0
2096,0.03254301759921601,9.103828801926284e-13
2097,0.032543017599215414,-1.8318679906315083e-12
2098,0.03254301759921571,9.103828801926284e-13
2099,0.03254301759921571,0.0
2100,0.03254301759921571,0.0
2101,0.03254301759921571,0.0
2102,0.03254301759921571,0.0
2103,0.032543017599508485,8.996581257747494e-10
